record_time,line_no,has_defect,mh,mb,oc,sh,sp,spc,pic_file_name
2024-06-28 10:10:46,4,1,1,0,2,4,3,3,202406281010464.jpg
2024-06-14 09:08:18,2,1,4,1,4,5,4,2,202406140908182.jpg
2024-06-28 10:16:40,3,1,2,0,1,5,0,1,202406281016403.jpg
2024-06-16 22:28:53,4,0,0,0,0,0,0,0,202406162228534.jpg
2024-06-06 16:48:41,1,0,0,0,0,0,0,0,202406061648411.jpg
2024-06-11 11:23:24,1,1,4,1,8,3,1,4,202406111123241.jpg
2024-07-01 23:34:43,4,1,0,1,3,0,4,2,202407012334434.jpg
2024-06-09 15:16:15,1,1,4,0,1,4,4,6,202406091516151.jpg
2024-06-23 03:26:52,2,1,3,0,1,0,4,2,202406230326522.jpg
2024-06-13 02:59:44,5,0,0,0,0,0,0,0,202406130259445.jpg
2024-06-02 16:22:00,1,0,0,0,0,0,0,0,202406021622001.jpg
2024-06-06 04:56:38,2,1,3,1,6,4,1,2,202406060456382.jpg
2024-06-12 21:25:05,5,0,0,0,0,0,0,0,202406122125055.jpg
2024-06-21 12:47:10,5,1,2,1,3,3,1,1,202406211247105.jpg
2024-06-10 09:54:15,2,0,0,0,0,0,0,0,202406100954152.jpg
2024-06-05 11:44:35,3,0,0,0,0,0,0,0,202406051144353.jpg
2024-06-01 17:52:21,2,1,3,1,4,2,0,5,202406011752212.jpg
2024-06-01 23:15:19,1,0,0,0,0,0,0,0,202406012315191.jpg
2024-06-29 04:49:20,3,1,0,0,2,4,3,3,202406290449203.jpg
2024-06-28 13:59:34,2,1,1,1,4,2,1,6,202406281359342.jpg
2024-06-14 03:43:52,4,0,0,0,0,0,0,0,202406140343524.jpg
2024-06-14 14:31:46,4,0,0,0,0,0,0,0,202406141431464.jpg
2024-06-04 01:35:58,4,0,0,0,0,0,0,0,202406040135584.jpg
2024-06-04 02:13:01,3,0,0,0,0,0,0,0,202406040213013.jpg
2024-06-30 00:13:56,5,1,2,1,5,2,4,2,202406300013565.jpg
2024-06-16 17:56:32,2,1,3,0,2,2,3,3,202406161756322.jpg
2024-06-03 20:41:05,1,1,3,1,2,3,4,6,202406032041051.jpg
2024-06-18 21:43:35,1,1,3,1,3,0,0,1,202406182143351.jpg
2024-06-12 21:09:54,2,1,0,1,0,0,2,3,202406122109542.jpg
2024-06-04 02:04:56,5,0,0,0,0,0,0,0,202406040204565.jpg
2024-06-10 01:31:47,5,0,0,0,0,0,0,0,202406100131475.jpg
2024-06-03 08:52:45,3,1,4,1,7,3,4,6,202406030852453.jpg
2024-06-24 08:22:01,5,0,0,0,0,0,0,0,202406240822015.jpg
2024-06-13 08:46:45,1,1,0,0,0,5,4,5,202406130846451.jpg
2024-06-20 10:45:29,3,1,3,0,7,0,2,0,202406201045293.jpg
2024-06-28 19:49:29,3,1,2,1,9,3,4,3,202406281949293.jpg
2024-06-04 22:58:04,1,0,0,0,0,0,0,0,202406042258041.jpg
2024-06-16 15:37:24,3,0,0,0,0,0,0,0,202406161537243.jpg
2024-06-16 04:40:00,2,1,4,0,0,4,3,6,202406160440002.jpg
2024-06-12 00:45:55,2,1,1,0,8,1,1,5,202406120045552.jpg
2024-06-04 20:28:30,3,1,3,0,9,2,0,1,202406042028303.jpg
2024-06-05 16:43:24,2,0,0,0,0,0,0,0,202406051643242.jpg
2024-06-21 05:39:32,4,0,0,0,0,0,0,0,202406210539324.jpg
2024-06-06 03:15:39,4,0,0,0,0,0,0,0,202406060315394.jpg
2024-06-14 13:08:31,4,0,0,0,0,0,0,0,202406141308314.jpg
2024-06-18 23:04:56,1,0,0,0,0,0,0,0,202406182304561.jpg
2024-06-02 01:43:53,4,1,4,1,1,2,1,1,202406020143534.jpg
2024-06-09 03:20:25,4,0,0,0,0,0,0,0,202406090320254.jpg
2024-06-06 16:18:54,2,0,0,0,0,0,0,0,202406061618542.jpg
2024-06-22 01:32:54,3,1,3,1,2,1,4,2,202406220132543.jpg
2024-06-30 15:44:43,1,0,0,0,0,0,0,0,202406301544431.jpg
2024-06-15 02:12:42,2,0,0,0,0,0,0,0,202406150212422.jpg
2024-06-15 18:55:56,2,1,1,0,8,2,4,4,202406151855562.jpg
2024-06-07 09:02:38,1,1,1,1,3,5,2,2,202406070902381.jpg
2024-06-08 06:26:31,5,0,0,0,0,0,0,0,202406080626315.jpg
2024-06-22 12:52:42,4,0,0,0,0,0,0,0,202406221252424.jpg
2024-06-25 10:34:39,1,1,3,0,6,4,3,3,202406251034391.jpg
2024-06-20 14:41:33,2,0,0,0,0,0,0,0,202406201441332.jpg
2024-06-19 14:33:58,4,0,0,0,0,0,0,0,202406191433584.jpg
2024-06-15 16:34:04,3,1,0,1,3,2,2,4,202406151634043.jpg
2024-06-08 20:47:51,1,1,0,1,0,1,3,1,202406082047511.jpg
2024-06-25 09:50:22,4,0,0,0,0,0,0,0,202406250950224.jpg
2024-06-22 23:18:43,4,0,0,0,0,0,0,0,202406222318434.jpg
2024-06-29 06:05:58,1,0,0,0,0,0,0,0,202406290605581.jpg
2024-06-17 17:37:07,5,0,0,0,0,0,0,0,202406171737075.jpg
2024-07-01 18:41:19,3,1,1,0,2,4,4,5,202407011841193.jpg
2024-06-23 12:46:39,2,1,1,0,7,4,2,4,202406231246392.jpg
2024-06-07 13:53:33,3,0,0,0,0,0,0,0,202406071353333.jpg
2024-06-05 06:25:29,1,0,0,0,0,0,0,0,202406050625291.jpg
2024-06-28 02:02:41,1,0,0,0,0,0,0,0,202406280202411.jpg
2024-06-02 12:38:20,5,1,4,0,7,3,3,5,202406021238205.jpg
2024-06-26 13:01:05,2,0,0,0,0,0,0,0,202406261301052.jpg
2024-06-07 14:49:20,1,0,0,0,0,0,0,0,202406071449201.jpg
2024-06-06 01:15:54,3,0,0,0,0,0,0,0,202406060115543.jpg
2024-06-13 11:37:02,5,1,1,1,3,0,0,1,202406131137025.jpg
2024-06-09 21:10:27,4,0,0,0,0,0,0,0,202406092110274.jpg
2024-06-22 22:28:12,4,1,4,0,7,1,2,0,202406222228124.jpg
2024-06-02 21:44:11,2,0,0,0,0,0,0,0,202406022144112.jpg
2024-06-01 16:10:06,4,0,0,0,0,0,0,0,202406011610064.jpg
2024-06-13 02:23:46,3,1,0,1,7,1,3,6,202406130223463.jpg
2024-06-19 16:48:31,3,1,0,1,1,1,2,7,202406191648313.jpg
2024-06-13 21:47:00,1,0,0,0,0,0,0,0,202406132147001.jpg
2024-06-17 15:07:36,4,1,1,0,3,3,1,0,202406171507364.jpg
2024-06-13 01:08:08,3,0,0,0,0,0,0,0,202406130108083.jpg
2024-06-27 16:30:23,4,1,0,1,7,5,4,2,202406271630234.jpg
2024-06-11 12:05:52,5,0,0,0,0,0,0,0,202406111205525.jpg
2024-06-30 11:32:21,3,1,3,0,9,5,4,5,202406301132213.jpg
2024-06-29 15:04:47,4,1,1,0,7,1,0,3,202406291504474.jpg
2024-06-28 02:03:58,3,0,0,0,0,0,0,0,202406280203583.jpg
2024-06-14 20:44:50,4,1,4,0,1,2,3,2,202406142044504.jpg
2024-06-12 04:49:28,3,0,0,0,0,0,0,0,202406120449283.jpg
2024-06-02 06:37:49,4,1,4,0,1,3,1,6,202406020637494.jpg
2024-06-20 04:23:23,2,1,3,1,6,0,3,7,202406200423232.jpg
2024-06-09 04:36:07,2,0,0,0,0,0,0,0,202406090436072.jpg
2024-06-18 01:17:26,3,0,0,0,0,0,0,0,202406180117263.jpg
2024-06-20 10:44:01,1,1,1,1,8,3,4,5,202406201044011.jpg
2024-06-01 14:54:01,2,0,0,0,0,0,0,0,202406011454012.jpg
2024-06-27 19:24:44,5,0,0,0,0,0,0,0,202406271924445.jpg
2024-06-04 15:21:55,2,1,2,1,6,3,2,2,202406041521552.jpg
2024-06-04 11:24:34,2,0,0,0,0,0,0,0,202406041124342.jpg
2024-06-01 19:05:25,4,0,0,0,0,0,0,0,202406011905254.jpg
2024-06-05 12:16:43,1,0,0,0,0,0,0,0,202406051216431.jpg
2024-06-26 16:52:26,1,0,0,0,0,0,0,0,202406261652261.jpg
2024-06-10 07:40:36,4,1,1,0,8,2,1,6,202406100740364.jpg
2024-06-21 22:27:50,2,0,0,0,0,0,0,0,202406212227502.jpg
2024-06-16 04:35:05,2,0,0,0,0,0,0,0,202406160435052.jpg
2024-06-24 02:17:04,5,1,3,1,7,5,1,5,202406240217045.jpg
2024-06-17 23:43:20,2,0,0,0,0,0,0,0,202406172343202.jpg
2024-06-23 10:52:35,4,0,0,0,0,0,0,0,202406231052354.jpg
2024-06-15 06:18:12,2,0,0,0,0,0,0,0,202406150618122.jpg
2024-06-30 03:12:50,1,0,0,0,0,0,0,0,202406300312501.jpg
2024-06-06 18:34:49,5,1,3,0,1,5,0,3,202406061834495.jpg
2024-06-08 14:17:07,4,1,0,0,8,5,0,0,202406081417074.jpg
2024-06-30 22:16:22,4,0,0,0,0,0,0,0,202406302216224.jpg
2024-06-18 00:39:32,1,1,4,0,4,0,2,4,202406180039321.jpg
2024-06-28 20:35:28,5,0,0,0,0,0,0,0,202406282035285.jpg
2024-06-18 14:24:16,2,0,0,0,0,0,0,0,202406181424162.jpg
2024-06-07 14:53:24,2,1,2,0,5,2,1,1,202406071453242.jpg
2024-06-24 16:24:17,5,0,0,0,0,0,0,0,202406241624175.jpg
2024-06-27 20:40:54,4,0,0,0,0,0,0,0,202406272040544.jpg
2024-06-03 04:32:21,2,0,0,0,0,0,0,0,202406030432212.jpg
2024-06-25 17:26:22,1,0,0,0,0,0,0,0,202406251726221.jpg
2024-06-04 21:54:31,3,0,0,0,0,0,0,0,202406042154313.jpg
2024-06-08 07:23:40,1,1,1,1,7,5,2,7,202406080723401.jpg
2024-06-21 03:11:41,1,1,3,1,0,5,3,7,202406210311411.jpg
2024-06-13 10:20:19,3,1,2,0,2,0,0,4,202406131020193.jpg
2024-06-20 17:51:27,1,1,2,1,5,3,2,1,202406201751271.jpg
2024-06-25 00:47:07,5,0,0,0,0,0,0,0,202406250047075.jpg
2024-06-25 09:38:22,5,0,0,0,0,0,0,0,202406250938225.jpg
2024-06-25 20:23:36,4,1,0,1,9,4,4,5,202406252023364.jpg
2024-06-14 18:47:18,1,1,0,1,7,4,4,6,202406141847181.jpg
2024-06-18 14:18:37,2,1,2,0,6,3,0,0,202406181418372.jpg
2024-06-02 08:52:26,5,1,3,0,4,2,2,4,202406020852265.jpg
2024-06-29 01:59:54,5,1,4,1,7,2,4,2,202406290159545.jpg
2024-06-09 07:02:39,1,0,0,0,0,0,0,0,202406090702391.jpg
2024-06-14 17:10:35,1,0,0,0,0,0,0,0,202406141710351.jpg
2024-06-16 19:11:05,5,0,0,0,0,0,0,0,202406161911055.jpg
2024-06-21 12:43:04,1,1,2,0,7,2,4,3,202406211243041.jpg
2024-06-16 10:08:14,5,1,2,0,9,5,4,2,202406161008145.jpg
2024-06-23 16:32:33,4,0,0,0,0,0,0,0,202406231632334.jpg
2024-06-09 02:10:44,1,0,0,0,0,0,0,0,202406090210441.jpg
2024-07-01 15:10:07,4,0,0,0,0,0,0,0,202407011510074.jpg
2024-06-27 13:43:50,3,1,0,0,4,1,3,5,202406271343503.jpg
2024-06-23 07:46:34,4,0,0,0,0,0,0,0,202406230746344.jpg
2024-06-28 06:30:49,1,0,0,0,0,0,0,0,202406280630491.jpg
2024-06-06 13:28:57,4,0,0,0,0,0,0,0,202406061328574.jpg
2024-06-08 01:09:54,2,0,0,0,0,0,0,0,202406080109542.jpg
2024-06-18 10:33:55,5,1,4,1,8,0,3,4,202406181033555.jpg
2024-06-29 00:46:49,5,1,4,0,2,3,2,2,202406290046495.jpg
2024-06-29 21:08:43,1,1,3,1,2,0,2,4,202406292108431.jpg
2024-06-16 13:18:55,3,0,0,0,0,0,0,0,202406161318553.jpg
2024-06-30 21:47:15,2,0,0,0,0,0,0,0,202406302147152.jpg
2024-06-27 02:34:42,5,1,2,1,2,0,3,1,202406270234425.jpg
2024-06-12 15:23:09,4,0,0,0,0,0,0,0,202406121523094.jpg
2024-06-29 03:04:59,1,1,2,0,9,2,3,1,202406290304591.jpg
2024-06-08 03:52:15,1,0,0,0,0,0,0,0,202406080352151.jpg
2024-06-07 01:53:04,2,1,1,1,6,5,2,1,202406070153042.jpg
2024-06-08 17:37:56,5,1,1,0,3,1,3,2,202406081737565.jpg
2024-06-07 12:15:26,1,0,0,0,0,0,0,0,202406071215261.jpg
2024-06-02 00:16:43,1,1,3,0,3,3,1,5,202406020016431.jpg
2024-06-20 13:35:07,4,1,2,1,4,4,2,0,202406201335074.jpg
2024-06-25 18:02:58,5,0,0,0,0,0,0,0,202406251802585.jpg
2024-06-10 13:21:42,5,1,3,0,3,5,0,1,202406101321425.jpg
2024-06-09 12:38:31,2,1,0,1,0,3,2,4,202406091238312.jpg
2024-06-30 04:19:59,1,1,0,0,2,0,3,7,202406300419591.jpg
2024-06-19 16:13:40,2,0,0,0,0,0,0,0,202406191613402.jpg
2024-06-13 19:33:51,1,0,0,0,0,0,0,0,202406131933511.jpg
2024-06-26 07:30:06,2,0,0,0,0,0,0,0,202406260730062.jpg
2024-06-22 20:51:21,2,0,0,0,0,0,0,0,202406222051212.jpg
2024-06-08 00:22:49,5,1,3,1,6,5,0,6,202406080022495.jpg
2024-06-14 06:06:55,3,1,3,1,7,1,0,1,202406140606553.jpg
2024-06-02 12:46:43,2,1,2,1,6,0,0,3,202406021246432.jpg
2024-06-20 23:12:39,5,1,4,0,4,1,3,1,202406202312395.jpg
2024-06-21 16:02:24,5,0,0,0,0,0,0,0,202406211602245.jpg
2024-06-04 09:16:35,5,0,0,0,0,0,0,0,202406040916355.jpg
2024-06-23 06:25:00,3,0,0,0,0,0,0,0,202406230625003.jpg
2024-06-27 17:10:40,2,1,0,1,2,5,0,1,202406271710402.jpg
2024-06-17 15:07:58,2,0,0,0,0,0,0,0,202406171507582.jpg
2024-06-30 10:23:21,1,0,0,0,0,0,0,0,202406301023211.jpg
2024-06-09 12:53:45,5,1,0,1,1,4,1,7,202406091253455.jpg
2024-06-18 11:55:23,2,0,0,0,0,0,0,0,202406181155232.jpg
2024-06-20 18:13:41,3,1,3,1,9,1,0,1,202406201813413.jpg
2024-06-17 16:35:59,4,0,0,0,0,0,0,0,202406171635594.jpg
2024-06-18 06:13:04,5,1,2,0,0,5,3,7,202406180613045.jpg
2024-06-16 11:49:02,2,1,3,1,8,0,1,5,202406161149022.jpg
2024-06-10 09:54:05,1,0,0,0,0,0,0,0,202406100954051.jpg
2024-06-08 11:47:43,3,0,0,0,0,0,0,0,202406081147433.jpg
2024-06-18 14:07:49,5,1,3,1,6,0,1,6,202406181407495.jpg
2024-06-06 20:46:20,5,0,0,0,0,0,0,0,202406062046205.jpg
2024-06-20 01:03:02,1,1,0,0,9,1,4,1,202406200103021.jpg
2024-06-14 03:18:11,2,0,0,0,0,0,0,0,202406140318112.jpg
2024-06-18 16:43:44,5,1,4,1,0,4,2,5,202406181643445.jpg
2024-06-11 16:21:55,2,0,0,0,0,0,0,0,202406111621552.jpg
2024-06-11 00:47:57,3,1,4,0,6,4,2,4,202406110047573.jpg
2024-06-21 03:53:12,4,0,0,0,0,0,0,0,202406210353124.jpg
2024-06-18 07:17:55,3,1,2,0,6,3,4,0,202406180717553.jpg
2024-06-06 03:42:50,4,0,0,0,0,0,0,0,202406060342504.jpg
2024-06-28 19:16:13,5,0,0,0,0,0,0,0,202406281916135.jpg
2024-06-19 16:45:42,3,1,2,1,8,5,0,0,202406191645423.jpg
2024-06-04 08:25:47,1,1,0,1,3,3,1,0,202406040825471.jpg
2024-06-17 23:01:35,5,1,2,0,3,3,2,3,202406172301355.jpg
2024-06-01 15:18:01,2,0,0,0,0,0,0,0,202406011518012.jpg
2024-06-24 06:08:09,3,0,0,0,0,0,0,0,202406240608093.jpg
2024-06-06 04:25:50,2,0,0,0,0,0,0,0,202406060425502.jpg
2024-06-29 03:29:40,5,1,0,0,1,2,4,0,202406290329405.jpg
2024-06-25 16:40:55,3,0,0,0,0,0,0,0,202406251640553.jpg
2024-06-15 00:47:02,1,0,0,0,0,0,0,0,202406150047021.jpg
2024-07-01 18:27:43,3,0,0,0,0,0,0,0,202407011827433.jpg
2024-06-15 11:31:08,1,0,0,0,0,0,0,0,202406151131081.jpg
2024-06-08 10:35:35,3,0,0,0,0,0,0,0,202406081035353.jpg
2024-06-22 18:38:52,5,0,0,0,0,0,0,0,202406221838525.jpg
2024-06-14 00:55:06,5,1,3,1,1,4,3,7,202406140055065.jpg
2024-06-20 09:18:29,3,1,4,0,0,4,3,5,202406200918293.jpg
2024-06-09 20:12:31,4,1,3,1,7,3,3,5,202406092012314.jpg
2024-06-05 14:58:10,4,0,0,0,0,0,0,0,202406051458104.jpg
2024-06-27 07:05:13,1,1,3,1,3,1,0,4,202406270705131.jpg
2024-06-03 21:35:34,5,0,0,0,0,0,0,0,202406032135345.jpg
2024-06-28 22:58:24,2,0,0,0,0,0,0,0,202406282258242.jpg
2024-06-22 14:16:05,3,1,4,1,7,2,1,0,202406221416053.jpg
2024-06-08 19:25:47,2,1,0,0,6,4,2,3,202406081925472.jpg
2024-06-07 02:28:49,3,1,4,1,7,0,0,7,202406070228493.jpg
2024-06-03 18:58:24,5,1,0,1,0,1,2,5,202406031858245.jpg
2024-06-28 22:02:12,3,1,2,0,8,4,1,6,202406282202123.jpg
2024-07-01 12:01:28,1,1,4,1,3,5,2,5,202407011201281.jpg
2024-06-12 02:04:59,1,1,4,0,2,0,0,0,202406120204591.jpg
2024-06-30 16:45:17,4,0,0,0,0,0,0,0,202406301645174.jpg
2024-06-25 04:09:22,4,1,3,0,0,2,1,7,202406250409224.jpg
2024-06-20 00:26:10,1,0,0,0,0,0,0,0,202406200026101.jpg
2024-06-11 17:45:37,1,1,4,1,5,3,2,1,202406111745371.jpg
2024-06-30 12:48:22,1,1,4,0,3,2,1,1,202406301248221.jpg
2024-06-11 13:18:20,3,0,0,0,0,0,0,0,202406111318203.jpg
2024-06-05 12:53:21,1,0,0,0,0,0,0,0,202406051253211.jpg
2024-06-25 14:08:49,5,0,0,0,0,0,0,0,202406251408495.jpg
2024-06-25 04:30:00,3,1,1,0,6,2,1,1,202406250430003.jpg
2024-07-01 16:27:49,5,0,0,0,0,0,0,0,202407011627495.jpg
2024-06-17 20:43:30,4,0,0,0,0,0,0,0,202406172043304.jpg
2024-06-13 23:11:20,4,0,0,0,0,0,0,0,202406132311204.jpg
2024-06-26 01:34:58,4,1,1,0,9,0,1,7,202406260134584.jpg
2024-06-04 17:48:18,2,0,0,0,0,0,0,0,202406041748182.jpg
2024-06-28 16:07:57,5,1,0,0,8,2,2,3,202406281607575.jpg
2024-06-29 14:59:54,3,0,0,0,0,0,0,0,202406291459543.jpg
2024-06-03 02:08:26,3,0,0,0,0,0,0,0,202406030208263.jpg
2024-06-08 07:53:43,4,0,0,0,0,0,0,0,202406080753434.jpg
2024-06-22 06:33:40,1,0,0,0,0,0,0,0,202406220633401.jpg
2024-06-13 11:15:25,1,0,0,0,0,0,0,0,202406131115251.jpg
2024-07-01 02:43:08,5,1,3,1,8,5,2,7,202407010243085.jpg
2024-06-25 19:36:42,1,1,0,1,9,5,4,1,202406251936421.jpg
2024-06-02 16:02:51,4,1,3,0,4,3,1,3,202406021602514.jpg
2024-06-20 05:37:31,2,0,0,0,0,0,0,0,202406200537312.jpg
2024-06-28 16:26:22,4,0,0,0,0,0,0,0,202406281626224.jpg
2024-06-23 00:41:53,2,0,0,0,0,0,0,0,202406230041532.jpg
2024-06-25 08:52:48,1,0,0,0,0,0,0,0,202406250852481.jpg
2024-06-27 12:16:14,1,0,0,0,0,0,0,0,202406271216141.jpg
2024-06-29 07:13:32,1,0,0,0,0,0,0,0,202406290713321.jpg
2024-06-07 03:38:41,5,1,3,0,9,4,2,5,202406070338415.jpg
2024-06-21 05:46:06,3,1,1,1,5,5,1,2,202406210546063.jpg
2024-06-21 11:59:56,4,1,0,1,2,3,1,4,202406211159564.jpg
2024-06-05 12:21:21,5,0,0,0,0,0,0,0,202406051221215.jpg
2024-06-28 15:32:21,3,0,0,0,0,0,0,0,202406281532213.jpg
2024-06-11 09:56:26,2,1,4,0,2,4,1,7,202406110956262.jpg
2024-06-24 09:24:38,5,0,0,0,0,0,0,0,202406240924385.jpg
2024-06-28 14:50:03,4,1,1,0,5,0,0,2,202406281450034.jpg
2024-06-24 09:04:32,1,1,4,0,8,1,2,7,202406240904321.jpg
2024-06-29 02:06:46,4,0,0,0,0,0,0,0,202406290206464.jpg
2024-06-21 15:36:20,3,1,3,0,6,4,2,5,202406211536203.jpg
2024-06-13 12:53:16,1,0,0,0,0,0,0,0,202406131253161.jpg
2024-06-02 07:54:39,3,1,0,0,0,4,0,4,202406020754393.jpg
2024-06-20 13:26:35,4,1,4,0,4,2,1,7,202406201326354.jpg
2024-06-06 01:15:03,4,0,0,0,0,0,0,0,202406060115034.jpg
2024-06-12 11:28:12,5,1,3,1,1,1,2,7,202406121128125.jpg
2024-06-27 04:55:12,5,0,0,0,0,0,0,0,202406270455125.jpg
2024-06-03 15:12:37,5,1,3,1,6,4,0,4,202406031512375.jpg
2024-06-09 23:29:21,4,0,0,0,0,0,0,0,202406092329214.jpg
2024-06-02 13:52:33,4,0,0,0,0,0,0,0,202406021352334.jpg
2024-06-11 12:53:24,3,0,0,0,0,0,0,0,202406111253243.jpg
2024-06-04 19:18:02,3,1,3,0,8,0,2,0,202406041918023.jpg
2024-06-06 06:42:09,1,1,1,0,9,3,3,7,202406060642091.jpg
2024-06-02 13:29:58,1,1,4,0,9,5,1,6,202406021329581.jpg
2024-06-18 01:21:50,4,1,3,1,3,4,0,0,202406180121504.jpg
2024-06-19 19:30:57,5,1,0,0,2,0,2,3,202406191930575.jpg
2024-06-18 14:18:48,4,1,1,0,7,4,3,6,202406181418484.jpg
2024-06-01 15:53:28,4,1,4,1,0,1,3,2,202406011553284.jpg
2024-06-23 10:34:01,4,0,0,0,0,0,0,0,202406231034014.jpg
2024-06-20 08:04:47,4,1,2,0,2,1,3,0,202406200804474.jpg
2024-06-04 19:21:07,4,0,0,0,0,0,0,0,202406041921074.jpg
2024-06-08 01:03:58,2,0,0,0,0,0,0,0,202406080103582.jpg
2024-06-06 20:09:24,5,1,1,0,4,3,3,5,202406062009245.jpg
2024-06-13 04:26:36,3,1,4,1,4,5,0,3,202406130426363.jpg
2024-06-05 18:13:26,1,1,0,0,5,5,2,2,202406051813261.jpg
2024-06-27 09:17:58,5,0,0,0,0,0,0,0,202406270917585.jpg
2024-06-26 22:28:52,1,0,0,0,0,0,0,0,202406262228521.jpg
2024-06-04 00:31:48,1,1,2,1,6,5,0,0,202406040031481.jpg
2024-06-04 05:39:46,4,0,0,0,0,0,0,0,202406040539464.jpg
2024-06-21 05:25:47,5,1,1,0,4,0,2,5,202406210525475.jpg
2024-06-22 07:12:21,3,1,1,1,7,2,0,5,202406220712213.jpg
2024-06-23 21:36:17,4,0,0,0,0,0,0,0,202406232136174.jpg
2024-06-26 13:25:03,4,1,4,0,3,1,4,3,202406261325034.jpg
2024-06-23 08:59:43,1,1,2,0,7,1,3,1,202406230859431.jpg
2024-06-03 22:41:03,1,0,0,0,0,0,0,0,202406032241031.jpg
2024-06-11 06:17:16,3,0,0,0,0,0,0,0,202406110617163.jpg
2024-06-03 19:47:17,5,0,0,0,0,0,0,0,202406031947175.jpg
2024-06-29 21:12:41,2,0,0,0,0,0,0,0,202406292112412.jpg
2024-06-24 02:40:56,5,0,0,0,0,0,0,0,202406240240565.jpg
2024-06-15 02:57:46,5,0,0,0,0,0,0,0,202406150257465.jpg
2024-06-20 06:35:10,1,1,4,1,6,2,4,7,202406200635101.jpg
2024-06-14 12:46:25,5,1,3,1,9,4,3,6,202406141246255.jpg
2024-06-25 16:07:24,2,1,3,1,0,5,0,0,202406251607242.jpg
2024-06-13 11:31:24,5,0,0,0,0,0,0,0,202406131131245.jpg
2024-06-06 22:46:48,1,0,0,0,0,0,0,0,202406062246481.jpg
2024-06-08 22:00:22,2,1,2,1,5,4,2,0,202406082200222.jpg
2024-06-17 04:07:20,2,0,0,0,0,0,0,0,202406170407202.jpg
2024-06-01 23:48:44,3,0,0,0,0,0,0,0,202406012348443.jpg
2024-06-03 23:07:26,3,1,0,1,2,2,0,0,202406032307263.jpg
2024-06-08 02:18:58,4,1,0,1,6,1,2,4,202406080218584.jpg
2024-06-04 15:38:24,3,0,0,0,0,0,0,0,202406041538243.jpg
2024-06-10 20:08:36,5,1,4,1,0,5,2,5,202406102008365.jpg
2024-06-25 17:54:11,3,0,0,0,0,0,0,0,202406251754113.jpg
2024-06-20 00:18:26,5,1,1,0,7,0,1,5,202406200018265.jpg
2024-06-13 17:34:58,5,1,3,1,3,3,4,4,202406131734585.jpg
2024-06-25 12:37:55,4,0,0,0,0,0,0,0,202406251237554.jpg
2024-06-28 08:43:44,2,1,1,1,7,3,0,0,202406280843442.jpg
2024-06-19 02:42:56,4,1,2,1,4,4,3,4,202406190242564.jpg
2024-06-16 13:27:26,4,1,3,0,8,3,0,0,202406161327264.jpg
2024-06-17 07:37:51,5,0,0,0,0,0,0,0,202406170737515.jpg
2024-06-10 14:56:15,1,1,1,0,3,1,3,3,202406101456151.jpg
2024-06-16 12:55:06,2,1,4,0,1,2,2,6,202406161255062.jpg
2024-06-04 09:30:52,2,1,4,0,9,5,1,4,202406040930522.jpg
2024-06-11 05:07:51,1,1,1,0,7,5,3,3,202406110507511.jpg
2024-06-04 06:59:42,2,0,0,0,0,0,0,0,202406040659422.jpg
2024-06-06 13:48:59,2,0,0,0,0,0,0,0,202406061348592.jpg
2024-06-09 15:09:42,1,0,0,0,0,0,0,0,202406091509421.jpg
2024-06-08 19:59:44,2,0,0,0,0,0,0,0,202406081959442.jpg
2024-06-07 07:26:50,3,0,0,0,0,0,0,0,202406070726503.jpg
2024-06-02 16:31:29,5,1,1,1,3,2,1,2,202406021631295.jpg
2024-06-24 12:34:47,5,0,0,0,0,0,0,0,202406241234475.jpg
2024-06-25 17:28:56,1,0,0,0,0,0,0,0,202406251728561.jpg
2024-06-29 21:54:18,2,0,0,0,0,0,0,0,202406292154182.jpg
2024-06-29 15:20:32,4,0,0,0,0,0,0,0,202406291520324.jpg
2024-06-17 05:57:43,2,1,1,0,0,5,0,6,202406170557432.jpg
2024-06-30 05:03:03,4,0,0,0,0,0,0,0,202406300503034.jpg
2024-06-09 03:22:37,1,1,4,0,7,1,0,3,202406090322371.jpg
2024-06-15 00:41:22,4,1,3,1,3,5,4,5,202406150041224.jpg
2024-07-01 15:50:21,3,1,3,0,1,4,3,6,202407011550213.jpg
2024-06-24 07:02:46,4,1,2,1,2,4,3,5,202406240702464.jpg
2024-07-01 00:45:53,4,1,4,0,4,1,2,0,202407010045534.jpg
2024-06-13 14:47:46,4,0,0,0,0,0,0,0,202406131447464.jpg
2024-06-29 11:35:40,1,0,0,0,0,0,0,0,202406291135401.jpg
2024-06-06 03:44:20,5,0,0,0,0,0,0,0,202406060344205.jpg
2024-06-27 13:43:24,4,0,0,0,0,0,0,0,202406271343244.jpg
2024-06-16 19:58:32,2,1,3,0,0,3,3,5,202406161958322.jpg
2024-07-01 08:18:18,1,1,1,0,2,0,4,7,202407010818181.jpg
2024-06-14 21:20:55,1,0,0,0,0,0,0,0,202406142120551.jpg
2024-06-08 02:54:57,2,0,0,0,0,0,0,0,202406080254572.jpg
2024-06-15 14:44:58,4,0,0,0,0,0,0,0,202406151444584.jpg
2024-06-10 08:01:05,3,0,0,0,0,0,0,0,202406100801053.jpg
2024-06-30 07:37:51,3,0,0,0,0,0,0,0,202406300737513.jpg
2024-07-01 15:30:06,5,1,3,1,1,0,1,0,202407011530065.jpg
2024-06-05 04:59:14,5,0,0,0,0,0,0,0,202406050459145.jpg
